Study,NST_Site,General Location,Specific Location,State Name,Region,Specific Region,Coastal Ecological Area,Latitude,Longitude,NST_Sample_ID,Station Letter,Sample Number,Fiscal Year,Condition Code,Condition Code Description,Sex,Gonadal Index,Gonadal Index Description,Length,Wet Weight,Full Displacement Volume,Empty Displacement Volume,Dermo,Dermo Infection Intensity,Dermo Numerical Value,Dermo Description,Gonad Subsample Wet Weight,Ceroid,Cestode Body,Cestode Gill,Cestode Mantle,Ciliate Digestive Tract,Ciliate Gut,Ciliate Large Gill,Ciliate Small Gill,Copepod Body,Copepod Gill,Copepod Gut Digestive Tubule,Nematode,Nematopsis Body,Nematopsis Gill,Nematopsis Mantle,Neoplasm,Pea Crab,Rickettsia Digestive Tubule,Rickettsia Gut,Proctoeces,Bucephalus,Trematode Metacercariae,Trematode Metacercariae Description,Diffuse Necrosis,Focal Necrosis,Diffuse Inflammation,Focal Inflammation,Digestive Tubule Atrophy,Digestive Tubule Atrophy Description,Multinucleated sphere X,Multinucleated sphere X Description,Xenoma,Edema,Hydra Gill,Nemertine Gill,Other trematode sporocyst gill,Other trematode sporocyst gut,Protozoan Digestive Tubule,Protozoan Gut,Tumor,Unidentified Gonoduct Organism,Unidentified Organism,Unusual Digestive Tubule
Mussel Watch,IRSR,Indian River,Sebastian River,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,27.8295,-80.4743,MW2009IRSRCV,a,2,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6,3.9,350,230,M-,Moderate,2.66,>25% but <50% of tissue is hypnospores,,39,0,1,0,0,0,0,0,0,0,0,0,10,57,6,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,IRSR,Indian River,Sebastian River,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,27.8295,-80.4743,MW2009IRSRCV,a,3,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,7.2,3.6,350,230,VL,Very light,0.33,1-10 hypnospores,,2,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,IRSR,Indian River,Sebastian River,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,27.8295,-80.4743,MW2009IRSRCV,a,4,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5,3,350,230,L,Light,1,75-125 hypnospores,,7,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,IRSR,Indian River,Sebastian River,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,27.8295,-80.4743,MW2009IRSRCV,a,5,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.1,2.2,350,230,N,Negative,0,No hypnospores present,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,MRCB,Matanzas River,Crescent Beach,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,29.764,-81.2618,MW2009MRCBCV,a,1,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,3,Oyster - 3 : Mid development,6.2,3,330,230,N,Negative,0,No hypnospores present,,60,0,0,0,4,0,0,0,0,0,0,0,11,62,3,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,MRCB,Matanzas River,Crescent Beach,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,29.764,-81.2618,MW2009MRCBCV,a,2,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,3,Oyster - 3 : Mid development,6.1,3.1,330,230,H,Heavy,5,Nearly 100% of tissue is hypnospores,,419,1,0,0,0,0,0,0,0,0,0,0,13,34,15,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,MRCB,Matanzas River,Crescent Beach,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,29.764,-81.2618,MW2009MRCBCV,a,3,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Male,5,Oyster - 5 : Fully Developed,6,2.1,330,230,M,Moderate,3,50% of tissue is hypnospores,,94,1,1,0,0,0,0,0,0,0,0,0,4,13,0,0,0,1,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,MRCB,Matanzas River,Crescent Beach,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,29.764,-81.2618,MW2009MRCBCV,a,4,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,2,Oyster - 2 : Early development,7.3,2.7,330,230,L,Light,1,75-125 hypnospores,,51,1,0,0,0,0,0,0,0,0,0,0,12,57,0,0,0,0,1,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,MRCB,Matanzas River,Crescent Beach,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,29.764,-81.2618,MW2009MRCBCV,a,5,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,2,Oyster - 2 : Early development,6.7,3.4,330,230,L-,Light,0.67,11-74 hypnospores,,80,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,NMML,North Miami,Maule Lake,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,25.9377,-80.1497,MW2009NMMLCV,a,1,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.1,0.9,220,160,N,Negative,0,No hypnospores present,,40,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,NMML,North Miami,Maule Lake,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,25.9377,-80.1497,MW2009NMMLCV,a,2,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.3,1,220,160,L-,Light,0.67,11-74 hypnospores,,32,0,0,0,0,0,0,0,0,0,0,0,25,16,1,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,NMML,North Miami,Maule Lake,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,25.9377,-80.1497,MW2009NMMLCV,a,3,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,4.7,1.3,220,160,LM+,Light/Moderate,2.33,>25% but much less than 50% of tissue is hypnospores,,67,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,NMML,North Miami,Maule Lake,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,25.9377,-80.1497,MW2009NMMLCV,a,4,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.2,1.2,220,160,L-,Light,0.67,11-74 hypnospores,,341,0,0,0,0,0,0,0,0,0,0,0,139,17,12,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,NMML,North Miami,Maule Lake,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,25.9377,-80.1497,MW2009NMMLCV,a,5,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.2,1.5,220,160,N,Negative,0,No hypnospores present,,58,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2009PRMCCV,a,1,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,3,Oyster - 3 : Mid development,9.8,11.3,960,620,N,Negative,0,No hypnospores present,,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,4,"Wall extremely thin, nearly all tubules affects",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2009PRMCCV,a,2,2009,2,Good : Not quite as firm or large as above; usually ready to spawn,Female,4,Oyster - 4 : Late development,8,13.4,960,620,N,Negative,0,No hypnospores present,,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,4,"Wall extremely thin, nearly all tubules affects",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2009PRMCCV,a,3,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,7.7,8.4,960,620,L-,Light,0.67,11-74 hypnospores,,143,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,4,"Wall extremely thin, nearly all tubules affects",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2009PRMCCV,a,4,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,7.2,5.2,960,620,VL,Very light,0.33,1-10 hypnospores,,179,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2009PRMCCV,a,5,2009,2,Good : Not quite as firm or large as above; usually ready to spawn,Indeterminate,1,Oyster - 1 : Sexually undifferentiated,9.1,16.2,960,620,N,Negative,0,No hypnospores present,,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2009PRSPCV,a,1,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,8,Oyster - 8 : Spawned: Few Gametes visible,9.1,14.1,1170,850,N,Negative,0,No hypnospores present,,384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2009PRSPCV,a,2,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,8,Oyster - 8 : Spawned: Few Gametes visible,8.1,7.3,1170,850,N,Negative,0,No hypnospores present,,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2009PRSPCV,a,3,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,3,Oyster - 3 : Mid development,7.7,7.7,1170,850,N,Negative,0,No hypnospores present,,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2009PRSPCV,a,4,2009,2,Good : Not quite as firm or large as above; usually ready to spawn,Male,2,Oyster - 2 : Early development,6.3,8.7,1170,850,N,Negative,0,No hypnospores present,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,4,"Wall extremely thin, nearly all tubules affects",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2009PRSPCV,a,5,2009,2,Good : Not quite as firm or large as above; usually ready to spawn,Male,2,Oyster - 2 : Early development,6.7,10.3,1170,850,N,Negative,0,No hypnospores present,,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2009PSNRCV,a,1,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6,3.6,490,380,N,Negative,0,No hypnospores present,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2009PSNRCV,a,2,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.2,3.6,490,380,N,Negative,0,No hypnospores present,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2009PSNRCV,a,3,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,6.3,4.4,490,380,L,Light,1,75-125 hypnospores,,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2009PSNRCV,a,4,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,6.2,4.6,490,380,VL,Very light,0.33,1-10 hypnospores,,101,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2009PSNRCV,a,5,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,6.6,3.8,490,380,VL,Very light,0.33,1-10 hypnospores,,8,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2009PSPRCV,a,1,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,7,4.8,660,480,N,Negative,0,No hypnospores present,,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2009PSPRCV,a,2,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.5,4.9,660,480,N,Negative,0,No hypnospores present,,132,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,3,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2009PSPRCV,a,3,2009,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,2,Oyster - 2 : Early development,6.3,3.8,660,480,VL,Very light,0.33,1-10 hypnospores,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,21,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2009PSPRCV,a,4,2009,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.2,5.2,660,480,L-,Light,0.67,11-74 hypnospores,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
